yr,blk,ai01,i_i1,i_i3,i_i4,i_i5,i_i6,i_i7
"23","I","134378",7,"9994000",0,0.00,365673065,0.00
"23","I","134379",1,"3549099",27,2703.00,1051834875,389136.10
"23","I","134379",2,"3413924",9,5388889.00,232853906,43.21
"23","I","134379",3,"3412002",27,1352.00,108247197,80064.49
"23","I","134379",4,"3412003",27,14789.00,973026994,65793.97
"23","I","134379",5,"3414006",9,146097.00,10162528,69.56
"23","I","134379",6,"9922100",0,0.00,73488422,0.00
"23","I","134379",7,"9994000",0,0.00,2449613922,0.00
"23","I","134382",1,"3213603",27,27.38,41575107,1518448.03
"23","I","134382",7,"9994000",0,0.00,41575107,0.00
"23","I","134383",1,"3549099",27,20.00,2789000,139450.00
"23","I","134383",7,"9994000",0,0.00,2789000,0.00
"23","I","134384",1,"3413942",9,2273940.00,261797256,115.13
"23","I","134384",2,"3479005",27,4132.49,703306069,170189.42
"23","I","134384",3,"3415010",27,350.40,34813041,99352.29
"23","I","134384",4,"3413922",9,1260822.00,143823320,114.07
"23","I","134384",5,"3422015",27,88.31,9528902,107902.86
"23","I","134384",6,"9922100",0,0.00,884295982,0.00
"23","I","134384",7,"9994000",0,0.00,2037564570,0.00
"23","I","134389",1,"3413999",27,3882.49,944039059,243152.99
"23","I","134389",2,"3549099",27,3805.80,1304331369,342722.00
"23","I","134389",3,"3417018",27,985.45,142834555,144943.48
"23","I","134389",6,"9922100",0,0.00,11173818,0.00
"23","I","134389",7,"9994000",0,0.00,2402378801,0.00
"23","I","134390",1,"3417099",9,456630.00,62201202,136.22
"23","I","134390",7,"9994000",0,0.00,62201202,0.00
"23","I","134392",1,"3411075",27,1518.17,134187169,88387.65
"23","I","134392",2,"3411060",9,1226000.00,540655185,440.99
"23","I","134392",6,"9922100",0,0.00,301955583,0.00
"23","I","134392",7,"9994000",0,0.00,976797937,0.00
"23","I","134395",1,"3549099",27,73.31,17752357,242151.46
"23","I","134395",7,"9994000",0,0.00,17752357,0.00
"23","I","134399",1,"4153499",27,85.65,26972909,314920.13
"23","I","134399",2,"3471008",27,31.75,7761157,244445.89
"23","I","134399",7,"9994000",0,0.00,34734066,0.00
"23","I","134400",1,"1639003",27,15018.00,267784233,17830.89
"23","I","134400",7,"9994000",0,0.00,267784233,0.00
"23","I","134401",3,"3412099",27,330.04,40477821,122646.43
"23","I","134401",4,"3412001",9,233867.28,31001446,132.56
"23","I","134401",11,"3411049",9,184254.64,16288110,88.40
"23","I","134401",1,"3413923",27,1307.59,327129006,250177.05
"23","I","134401",2,"3549099",27,199.86,68357077,342024.80
"23","I","134401",5,"3411099",27,37.76,30044396,795667.27
"23","I","134401",8,"3549006",27,47.40,27292893,575799.43
"23","I","134401",9,"3412005",9,100000.00,22053495,220.53
"23","I","134401",10,"3412003",27,151.00,19337969,128066.02
"23","I","134401",12,"3531000",27,26.60,5940521,223327.86
"23","I","134401",13,"3414099",27,8.28,3871682,467594.44
"23","I","134401",14,"3417027",9,17790.00,3618909,203.42
"23","I","134401",15,"3474099",9,3000.00,757362,252.45
"23","I","134401",16,"3418099",27,0.40,566730,1416825.00
"23","I","134401",6,"9922100",0,0.00,66323726,0.00
"23","I","134401",7,"9994000",0,0.00,663061143,0.00
"23","I","134405",1,"3422017",9,462000.00,63250225,136.91
"23","I","134405",7,"9994000",0,0.00,63250225,0.00
"23","I","134406",1,"3411007",27,5452.00,544225051,99821.18
"23","I","134406",2,"3457001",9,3539000.00,288564628,81.54
"23","I","134406",3,"3412001",9,3745000.00,429157098,114.59
"23","I","134406",6,"9922100",0,0.00,6063848,0.00
"23","I","134406",7,"9994000",0,0.00,1268010625,0.00
"23","I","134407",1,"3411026",27,11261.00,1629494866,144702.50
"23","I","134407",2,"3411007",27,4489.00,433476226,96564.10
"23","I","134407",3,"3411008",27,478.00,64918539,135812.84
"23","I","134407",4,"3413101",12,512090.00,74825659,146.12
"23","I","134407",5,"3471005",27,416.00,44848812,107809.64
"23","I","134407",6,"9922100",0,0.00,19580980,0.00
"23","I","134407",7,"9994000",0,0.00,2267145082,0.00
"23","I","134409",2,"3414099",27,13.59,5643743,415398.41
"23","I","134409",4,"3415099",9,4560.37,4569217,1001.94
"23","I","134409",1,"3413935",9,5742.62,7490784,1304.42
"23","I","134409",3,"3423199",27,12.68,5028160,396542.59
"23","I","134409",5,"1619099",12,82385.89,24627236,298.93
"23","I","134409",6,"9922100",0,0.00,3786435,0.00
"23","I","134409",7,"9994000",0,0.00,51145575,0.00
"23","I","134410",1,"3549099",27,2297.80,340293040,148095.15
"23","I","134410",2,"3413906",27,593.10,107345870,180991.18
"23","I","134410",3,"3416037",9,223607.00,96278030,430.57
"23","I","134410",4,"3511038",9,11965.00,7846508,655.79
"23","I","134410",5,"3422019",9,1486.00,436576,293.79
"23","I","134410",6,"9922100",0,0.00,1121991,0.00
"23","I","134410",7,"9994000",0,0.00,553322015,0.00
"23","I","134411",2,"3413908",9,740584.90,1964653239,2652.84
"23","I","134411",3,"3523000",9,664069.60,735012155,1106.83
"23","I","134411",8,"3415037",27,1516.32,1252187604,825806.32
"23","I","134411",1,"3428001",27,75.00,4446458,59286.11
"23","I","134411",4,"3413102",12,7092393.00,235418176,33.19
"23","I","134411",5,"3414004",27,416.00,25005679,60109.81
"23","I","134411",6,"9922100",0,0.00,24291286,0.00
"23","I","134411",7,"9994000",0,0.00,4241014597,0.00
"23","I","134412",1,"1639006",27,29000.02,245626658,8469.88
"23","I","134412",2,"3411049",9,369471.31,26605629,72.01
"23","I","134412",3,"3413906",27,190.00,31947364,168144.02
"23","I","134412",4,"3415014",9,954960.18,121852919,127.60
"23","I","134412",5,"3452003",9,10999185.80,206014750,18.73
"23","I","134412",6,"9922100",0,0.00,26756181,0.00
"23","I","134412",7,"9994000",0,0.00,658803501,0.00
"23","I","134420",2,"3417024",27,90.48,15835220,175019.13
"23","I","134420",4,"3415030",9,37088.93,12374352,333.64
"23","I","134420",1,"3413942",9,888049.00,105968219,119.33
"23","I","134420",3,"3541015",9,24579.00,3807074,154.89
"23","I","134420",7,"9994000",0,0.00,137984865,0.00
"23","I","134426",1,"3413929",9,67595.00,4152946,61.44
"23","I","134426",7,"9994000",0,0.00,4152946,0.00
"23","I","134442",1,"3413999",27,1349.50,138589300,102696.78
"23","I","134442",2,"3424031",9,2420.00,17719800,7322.23
"23","I","134442",3,"3413941",27,25.80,10462100,405507.75
"23","I","134442",6,"9922100",0,0.00,227900,0.00
"23","I","134442",7,"9994000",0,0.00,166999100,0.00
"23","I","134448",1,"4143102",27,754.64,168847878,223746.26
"23","I","134448",2,"3413912",9,159814.00,27501243,172.08
"23","I","134448",3,"3424080",9,68018.00,16871793,248.05
"23","I","134448",4,"4160120",9,199879.00,39185922,196.05
"23","I","134448",7,"9994000",0,0.00,252406836,0.00
"23","I","134456",1,"3423200",27,594.80,68257928,114758.29
"23","I","134456",7,"9994000",0,0.00,68257928,0.00
"23","I","134458",2,"3424021",9,668696.61,48534000,72.58
"23","I","134458",1,"1540015",27,11538.85,125485000,10875.00
"23","I","134458",6,"9922100",0,0.00,7109000,0.00
"23","I","134458",7,"9994000",0,0.00,181128000,0.00
"23","I","134463",1,"3457001",9,5352488.00,515069902,96.23
"23","I","134463",7,"9994000",0,0.00,515069902,0.00
"23","I","134470",2,"3422015",27,4.28,480000,112170.45
"23","I","134470",1,"3411061",27,4.63,4495950,971047.52
"23","I","134470",7,"9994000",0,0.00,4975950,0.00
"23","I","134480",1,"3413914",9,36907.35,152763934,4139.12
"23","I","134480",2,"3416011",9,13250.00,8119672,612.81
"23","I","134480",3,"3422010",27,15.00,1780328,118688.53
"23","I","134480",7,"9994000",0,0.00,162663934,0.00
"23","I","134488",1,"3415006",9,163855.00,36382370,222.04
"23","I","134488",2,"3427006",27,84.91,11759309,138491.45
"23","I","134488",3,"3413935",9,17690.00,18487915,1045.11
"23","I","134488",6,"9922100",0,0.00,7768777,0.00
"23","I","134488",7,"9994000",0,0.00,74398371,0.00
"23","I","134499",1,"3527017",9,160663.00,30847499,192.00
"23","I","134499",2,"3529003",9,114609.00,131907219,1150.93
"23","I","134499",3,"3525005",9,2781.00,6169499,2218.45
"23","I","134499",4,"3416007",9,26.00,479893,18457.42
"23","I","134499",6,"9922100",0,0.00,36245890,0.00
"23","I","134499",7,"9994000",0,0.00,205650000,0.00
"23","I","134501",1,"3342005",27,3753.85,537184808,143102.36
"23","I","134501",2,"3413940",27,2327.21,340345145,146246.00
"23","I","134501",3,"0321999",9,324000.00,55099661,170.06
"23","I","134501",4,"3413939",9,261305.00,39929897,152.81
"23","I","134501",6,"9922100",0,0.00,48348757,0.00
"23","I","134501",7,"9994000",0,0.00,1020908268,0.00
"23","I","134503",1,"3525079",9,450.00,1098590,2441.31
"23","I","134503",4,"3423102",27,18.00,1874549,104141.61
"23","I","134503",5,"3423112",9,5655.00,333927,59.05
"23","I","134503",6,"9922100",0,0.00,16915955,0.00
"23","I","134503",7,"9994000",0,0.00,20223021,0.00
"23","I","134504",1,"3464201",27,27239.00,1697949781,62335.25
"23","I","134504",2,"3464300",27,155182.00,7910180032,50973.57
"23","I","134504",3,"3463101",27,176931.00,7752115685,43814.34
"23","I","134504",4,"1639006",27,166895.00,2382538810,14275.68
"23","I","134504",5,"3424054",9,154800.00,27367918,176.80
"23","I","134504",6,"9922100",0,0.00,706691,0.00
"23","I","134504",7,"9994000",0,0.00,19770858917,0.00
"23","I","134505",1,"3452003",9,6913090.00,148952250,21.55
"23","I","134505",2,"1639006",27,62833.08,933007764,14848.99
"23","I","134505",7,"9994000",0,0.00,1081960014,0.00
"23","I","134508",1,"3425004",9,26335000.00,1618460183,61.46
"23","I","134508",2,"3423301",9,22117000.00,533229955,24.11
"23","I","134508",6,"9922100",0,0.00,5569601,0.00
"23","I","134508",7,"9994000",0,0.00,2157259739,0.00
"23","I","134515",1,"1639006",27,30577.00,150364610,4917.57
"23","I","134515",7,"9994000",0,0.00,150364610,0.00
"23","I","134521",1,"1639006",27,9166.41,111384875,12151.42
"23","I","134521",7,"9994000",0,0.00,111384875,0.00
"23","I","134524",1,"3452003",9,784000.00,16230211,20.70
"23","I","134524",7,"9994000",0,0.00,16230211,0.00
"23","I","134528",1,"3418001",9,129976000.00,16525541593,127.14
"23","I","134528",2,"3461200",27,115183.00,3050622509,26485.01
"23","I","134528",3,"1101002",27,25280.00,230235456,9107.42
"23","I","134528",4,"3424042",27,47754.00,2048775300,42902.70
"23","I","134528",5,"3425004",9,86369000.00,8288097968,95.96
"23","I","134528",6,"9922100",0,0.00,419899273,0.00
"23","I","134528",7,"9994000",0,0.00,30563172099,0.00
"23","I","134531",1,"3424036",9,41375.00,2170700,52.46
"23","I","134531",2,"3425099",27,289.00,17466725,60438.49
"23","I","134531",7,"9994000",0,0.00,19637425,0.00
"23","I","134538",1,"3479001",27,309.03,43873683,141972.25
"23","I","134538",2,"3414024",9,534441.00,94885751,177.54
"23","I","134538",3,"3440001",9,289199.00,108464680,375.05
"23","I","134538",4,"3416024",9,248576.00,94149082,378.75
"23","I","134538",5,"3411080",9,45008.00,25417133,564.72
"23","I","134538",6,"9922100",0,0.00,39578451,0.00
"23","I","134538",7,"9994000",0,0.00,406368780,0.00
"23","I","134539",1,"3549099",27,977.98,183035423,187156.61
"23","I","134539",7,"9994000",0,0.00,183035423,0.00
"23","I","134541",1,"3757004",27,22.05,7336875,332738.10
"23","I","134541",7,"9994000",0,0.00,7336875,0.00
"23","I","134542",4,"1202003",9,6652930.56,451667456,67.89
"23","I","134542",1,"3525008",9,457792.00,424831279,928.00
"23","I","134542",2,"3411035",12,625357.00,53055329,84.84
"23","I","134542",3,"3543003",12,604000.00,75733182,125.39
"23","I","134542",5,"3338012",12,687.00,248765,362.10
"23","I","134542",6,"9922100",0,0.00,44853422,0.00
"23","I","134542",7,"9994000",0,0.00,1050389433,0.00
"23","I","134543",3,"3411063",27,61.92,57835050,933994.05
"23","I","134543",1,"3411072",9,249889745.00,22998136675,92.03
"23","I","134543",2,"1619099",12,4728570.00,1986518525,420.11
"23","I","134543",6,"9922100",0,0.00,103187287,0.00
"23","I","134543",7,"9994000",0,0.00,25145677537,0.00
"23","I","134544",2,"3411032",9,1689962.38,87506252,51.78
"23","I","134544",4,"3411068",27,132.77,26367982,198603.45
"23","I","134544",1,"3411008",27,14.04,6137417,437137.96
"23","I","134544",3,"3424056",9,512000.00,18908710,36.93
"23","I","134544",7,"9994000",0,0.00,138920361,0.00
"23","I","134545",1,"3479005",27,57.34,9388995,163742.50
"23","I","134545",7,"9994000",0,0.00,9388995,0.00
"23","I","134546",1,"4394400",15,244831.87,370193131,1512.03
"23","I","134546",2,"0321999",9,216561.91,49181210,227.10
"23","I","134546",3,"3474006",9,471120.67,82709944,175.56
"23","I","134546",4,"3543001",9,976703.00,157737592,161.50
"23","I","134546",6,"9922100",0,0.00,73168540,0.00
"23","I","134546",7,"9994000",0,0.00,732990417,0.00
"23","I","134547",1,"3474099",9,35200.00,10156608,288.54
"23","I","134547",7,"9994000",0,0.00,10156608,0.00
"23","I","134548",1,"3411066",9,11829725.06,1460939849,123.50
"23","I","134548",2,"3543001",9,2530720.84,566765456,223.95
"23","I","134548",7,"9994000",0,0.00,2027705305,0.00
"23","I","134550",4,"3413999",27,231.29,47430802,205073.10
"23","I","134550",1,"3423131",27,6847.28,3332284464,486658.13
"23","I","134550",2,"3417006",27,2136.56,159350124,74582.56
"23","I","134550",3,"3417023",9,50000.00,14290672,285.81
"23","I","134550",5,"3414035",27,17.21,8414106,488907.96
"23","I","134550",7,"9994000",0,0.00,3561770168,0.00
"23","I","134551",4,"3549099",27,58.59,14187743,242151.46
"23","I","134551",1,"3414007",9,208125.00,192514317,924.99
"23","I","134551",2,"3479001",27,389.58,54426874,139706.54
"23","I","134551",3,"3427006",27,72.00,14996989,208291.51
"23","I","134551",5,"3411035",12,59527.00,3806813,63.95
"23","I","134551",7,"9994000",0,0.00,279932736,0.00
"23","I","134552",1,"3423144",27,70.83,15396000,217365.52
"23","I","134552",2,"3413940",27,153.08,76375000,498922.13
"23","I","134552",7,"9994000",0,0.00,91771000,0.00
"23","I","134554",8,"3425016",27,5749.33,2357620138,410068.68
"23","I","134554",9,"3466205",27,566.10,246031702,434608.20
"23","I","134554",10,"3423199",27,190.50,243518090,1278310.18
"23","I","134554",11,"3411013",27,1300.00,191570310,147361.78
"23","I","134554",12,"3423144",27,300.00,87356615,291188.72
"23","I","134554",13,"3532302",27,899.47,83006778,92284.10
"23","I","134554",14,"3411010",9,222161.00,78959605,355.42
"23","I","134554",1,"3415099",9,1193505.00,3241053276,2715.58
"23","I","134554",2,"3479001",27,865.00,121420041,140369.99
"23","I","134554",3,"3418004",27,173.00,17079609,98726.06
"23","I","134554",4,"3411035",12,300000.00,19247509,64.16
"23","I","134554",5,"3411020",27,514.00,36291176,70605.40
"23","I","134554",6,"9922100",0,0.00,1750878981,0.00
"23","I","134554",7,"9994000",0,0.00,8474033830,0.00
"23","I","134555",2,"3414052",27,330.69,263359800,796394.81
"23","I","134555",1,"3424059",27,893.92,395039701,441918.41
"23","I","134555",3,"3414017",27,256.72,87786600,341954.66
"23","I","134555",4,"3414051",9,18390.39,17557320,954.70
"23","I","134555",5,"3466106",27,72.86,43893300,602433.43
"23","I","134555",6,"9922100",0,0.00,70229279,0.00
"23","I","134555",7,"9994000",0,0.00,877866000,0.00
"23","I","134556",1,"3338012",12,4044919.50,434355645,107.38
"23","I","134556",6,"9922100",0,0.00,89626152,0.00
"23","I","134556",7,"9994000",0,0.00,523981797,0.00
"23","I","134557",1,"3418099",27,4830.04,2346766579,485868.97
"23","I","134557",2,"3411042",27,572.36,31311656,54706.23
"23","I","134557",7,"9994000",0,0.00,2378078235,0.00
"23","I","134559",2,"3415099",9,4163.85,4171929,1001.94
"23","I","134559",8,"3415029",9,47943.00,36093230,752.84
"23","I","134559",9,"3414032",27,194.88,24720308,126848.87
"23","I","134559",10,"3416001",9,143328.00,347037768,2421.28
"23","I","134559",1,"3414039",9,434400.00,52102925,119.94
"23","I","134559",3,"3417023",9,9899.00,7457842,753.39
"23","I","134559",4,"3414051",9,319508.00,106594552,333.62
"23","I","134559",5,"3415036",27,560.92,500121628,891609.55
"23","I","134559",6,"9922100",0,0.00,712488,0.00
"23","I","134559",7,"9994000",0,0.00,1079012670,0.00
"23","I","134562",2,"3466199",27,3512.62,2048455352,583170.21
"23","I","134562",1,"3466999",27,78832.04,876054103,11112.92
"23","I","134562",6,"9922100",0,0.00,229402590,0.00
"23","I","134562",7,"9994000",0,0.00,3153912045,0.00
"23","I","134563",1,"3413952",27,4014.77,753768850,187748.95
"23","I","134563",2,"3417022",9,299763.00,36690405,122.40
"23","I","134563",3,"3413939",9,59000.00,12188218,206.58
"23","I","134563",4,"3466600",27,1833.18,251526016,137207.48
"23","I","134563",6,"9922100",0,0.00,43490,0.00
"23","I","134563",7,"9994000",0,0.00,1054216979,0.00
"23","I","134564",4,"3411021",27,569.05,251606683,442150.01
"23","I","134564",8,"3415042",9,100764.96,105482779,1046.82
"23","I","134564",1,"3411063",27,635.90,757015015,1190462.36
"23","I","134564",2,"3526094",9,949790.00,472372178,497.34
"23","I","134564",3,"3466301",9,1133800.00,545716642,481.32
"23","I","134564",5,"3415049",9,27600.00,134448529,4871.32
"23","I","134564",9,"3526095",9,51850.00,104762667,2020.50
"23","I","134564",6,"9922100",0,0.00,642057425,0.00
"23","I","134564",7,"9994000",0,0.00,3013461918,0.00
"23","I","134569",3,"3424055",9,23378.16,88152265,3770.71
"23","I","134569",1,"3424047",27,8507.80,454964503,53476.16
"23","I","134569",2,"3461100",27,1011.80,48885397,48315.28
"23","I","134569",4,"1639006",27,95.60,3524372,36865.82
"23","I","134569",6,"9922100",0,0.00,515660,0.00
"23","I","134569",7,"9994000",0,0.00,596042197,0.00
"23","I","134572",1,"3416002",9,612968.01,698997953,1140.35
"23","I","134572",2,"3415002",9,66744.33,146112981,2189.14
"23","I","134572",3,"3423122",9,3197768.00,137514257,43.00
"23","I","134572",4,"3411001",9,122921.73,128997384,1049.43
"23","I","134572",5,"3525083",9,115501.08,122080573,1056.96
"23","I","134572",6,"9922100",0,0.00,129504750,0.00
"23","I","134572",7,"9994000",0,0.00,1363207898,0.00
"23","I","134574",2,"3416001",9,176051.82,295578682,1678.93
"23","I","134574",1,"3411017",9,477869.71,298668569,625.00
"23","I","134574",6,"9922100",0,0.00,40589470,0.00
"23","I","134574",7,"9994000",0,0.00,634836721,0.00
"23","I","134581",1,"3413906",27,1448.80,743931298,513481.02
"23","I","134581",2,"3424060",27,554.30,84463486,152378.65
"23","I","134581",3,"4154202",27,204.10,36518387,178923.99
"23","I","134581",4,"3549099",27,16368.40,2468786829,150826.40
"23","I","134581",7,"9994000",0,0.00,3333700000,0.00
"23","I","134583",1,"3414057",9,6146694.72,511692577,83.25
"23","I","134583",2,"3466139",27,10397.84,383237685,36857.43
"23","I","134583",7,"9994000",0,0.00,894930262,0.00
"23","I","134585",1,"3411026",27,300.00,94139289,313797.63
"23","I","134585",2,"3414037",9,89272.00,64895607,726.94
"23","I","134585",6,"9922100",0,0.00,15000000,0.00
"23","I","134585",7,"9994000",0,0.00,174034896,0.00
"23","I","134586",1,"3511030",27,103.00,117458580,1140374.56
"23","I","134586",2,"3413944",9,160587.00,21441178,133.52
"23","I","134586",3,"3891116",22,9079.00,83529192,9200.26
"23","I","134586",4,"3110010",22,300.00,2517388,8391.29
"23","I","134586",6,"9922100",0,0.00,4444441,0.00
"23","I","134586",7,"9994000",0,0.00,229390779,0.00
"23","I","134590",1,"3415010",27,8.64,3819175,442006.09
"23","I","134590",7,"9994000",0,0.00,3819175,0.00
"23","I","134595",1,"3413929",9,33329.73,9240000,277.23
"23","I","134595",2,"3425005",9,5816.00,4653560,800.13
"23","I","134595",7,"9994000",0,0.00,13893560,0.00
"23","I","134597",1,"3511072",9,9397.00,2729567,290.47
"23","I","134597",2,"3543001",9,6185.00,4597002,743.25
"23","I","134597",7,"9994000",0,0.00,7326569,0.00
"23","I","134599",5,"3425099",27,4017.84,647785786,161227.36
